id,username,email,role,make,acceleration,top_speed,electric_range,total_power,total_torque,drive,battery_capacity,length,width,height,wheelbase,gross_vehicle_weight,max_payload,cargo_volume,seats,maintenance_cost,pincode,date,time,latitude,longitude,vehicle_status,battery_level,range
1119,thompsonjustin,thompsonjustin@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1450.42,90237,2024-11-09,13:27:29,55.008012,-91.705641,1,57,262.2
1120,rsmith,rsmith@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4698.87,17581,2024-02-09,06:24:42,-43.53968,114.348551,1,62,300.7
1121,ayersjessica,ayersjessica@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2191.82,93840,2024-08-05,23:27:20,-83.642449,-173.873094,1,32,136.0
1122,tiffanyburke,tiffanyburke@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3057.0,37996,2024-10-05,13:45:09,-33.357003,32.464999,1,14,65.8
1123,blackdonna,blackdonna@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3737.5,36867,2024-05-19,06:05:13,50.048623,-15.430685,1,54,261.9
1124,mullinsdylan,mullinsdylan@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1205.51,47528,2024-02-02,18:57:45,-33.047987,-67.522767,0,68,319.6
1125,aaron94,aaron94@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2360.74,79712,2024-01-12,04:51:59,-24.050699,-118.406436,1,14,65.8
1126,daniel44,daniel44@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2726.67,22712,2024-07-06,18:35:45,23.51035,126.112462,0,9,38.25
1127,heatherhuff,heatherhuff@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2801.58,52434,2024-07-01,05:27:27,68.946006,6.660408,1,66,310.2
1128,adamsterri,adamsterri@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4140.19,90564,2024-08-02,21:19:22,-68.785819,-20.535168,1,25,106.25
1129,philiphanson,philiphanson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1308.97,48229,2024-01-23,02:44:29,30.666201,71.214605,0,30,141.0
1130,spencerjohn,spencerjohn@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1782.47,02846,2024-10-18,17:06:59,-54.226424,-36.604488,0,48,204.0
1131,karenwallace,karenwallace@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4008.16,52337,2024-09-05,13:07:28,38.585245,30.202632,1,24,112.8
1132,silvajoseph,silvajoseph@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2690.59,10010,2024-06-20,12:23:31,-39.508934,95.655539,0,64,310.4
1133,lmaldonado,lmaldonado@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4311.07,06525,2024-07-10,12:16:51,32.686812,-163.063883,0,82,369.0
1134,kimberly66,kimberly66@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2280.14,13486,2024-09-17,10:04:08,-9.152337,152.557862,1,57,262.2
1135,vcook,vcook@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2457.82,69585,2024-09-02,23:23:28,-73.6751,-17.520624,0,43,208.55
1136,evansjudith,evansjudith@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1720.5,63796,2024-11-12,05:32:33,-60.169413,112.805624,0,4,18.4
1137,dbates,dbates@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1264.78,80393,2024-02-05,07:22:36,72.365308,96.501073,0,57,242.25
1138,sean71,sean71@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2009.35,40031,2024-01-26,00:19:01,20.435895,-4.770455,1,24,102.0
1139,jonathan55,jonathan55@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3801.4,98726,2024-08-06,10:07:09,-61.378304,173.29029,0,45,191.25
1140,shortsara,shortsara@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2633.74,68525,2024-07-17,04:52:11,15.617623,6.137055,0,6,27.0
1141,obrieneric,obrieneric@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3130.4,50014,2024-04-23,00:52:37,55.362169,7.481752,1,69,293.25
1142,justin61,justin61@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4732.58,22667,2024-03-06,23:12:26,2.433839,130.373903,1,39,179.4
1143,rogersanthony,rogersanthony@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2189.13,01231,2024-01-24,22:52:40,86.792863,-115.159177,0,88,426.8
1144,jacquelinechaney,jacquelinechaney@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4192.15,68775,2024-10-28,05:00:11,-47.224595,-138.068094,1,53,257.05
1145,cochranerica,cochranerica@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1816.69,10399,2024-11-07,04:32:13,35.510784,-53.033216,0,95,437.0
1146,danarosario,danarosario@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4225.43,37724,2024-10-01,19:58:36,26.189878,56.059277,1,65,276.25
1147,christine52,christine52@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2980.31,45946,2024-10-01,17:45:42,-2.894575,20.842445,0,58,246.5
1148,jordanjulie,jordanjulie@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3164.71,54671,2024-05-11,11:57:49,64.180202,169.052138,0,32,136.0
1149,allenkelley,allenkelley@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2470.79,96399,2024-09-11,14:31:34,0.852212,-71.52217,0,3,14.1
1150,frankadam,frankadam@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4928.96,70697,2024-08-05,22:11:22,20.969396,2.369011,1,58,272.6
1151,jhudson,jhudson@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2952.09,69518,2024-10-19,15:35:37,61.713768,-52.266311,1,83,373.5
1152,jherring,jherring@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1464.42,06987,2024-03-01,07:53:26,29.617778,-42.596719,0,91,441.35
1153,vincent50,vincent50@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1774.76,53577,2024-01-19,08:40:09,-40.043116,-4.949027,1,65,305.5
1154,deborahprice,deborahprice@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2084.19,30163,2024-03-13,19:46:17,41.557368,-54.199375,1,49,208.25
1155,stephen19,stephen19@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4821.06,15403,2024-11-24,02:06:04,-34.598411,-149.746393,0,79,335.75
1156,vcollins,vcollins@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4529.37,84596,2024-09-01,05:49:43,-78.093675,163.735137,0,45,207.0
1157,ejohnson,ejohnson@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4877.73,22107,2024-04-17,08:42:39,-11.893132,115.173358,1,74,333.0
1158,smithjohn,smithjohn@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2858.26,45091,2024-04-16,22:31:40,57.335204,75.456202,1,87,400.2
1159,angelawebb,angelawebb@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1586.28,60894,2024-02-14,03:23:12,78.659083,-142.951625,1,55,266.75
1160,cparsons,cparsons@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2691.65,68033,2024-09-05,23:27:21,54.492236,17.065355,0,9,41.4
1161,smithjermaine,smithjermaine@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1773.16,68756,2024-09-21,07:07:11,47.761496,-19.209816,1,42,178.5
1162,christopher55,christopher55@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1325.51,29688,2024-04-12,12:05:17,-70.530034,143.680192,0,32,155.2
1163,willieball,willieball@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3077.31,65833,2024-09-28,14:23:15,-3.288405,-8.75557,0,42,178.5
1164,mortega,mortega@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2530.65,03393,2024-06-13,11:03:55,1.827474,93.281057,0,57,242.25
1165,dawn05,dawn05@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1702.33,23956,2024-04-09,04:56:08,-79.600543,156.791097,0,77,327.25
1166,rpearson,rpearson@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1149.98,80985,2024-06-17,15:28:30,-85.043554,95.132262,0,49,237.65
1167,xgriffin,xgriffin@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4086.11,84663,2024-05-19,08:44:14,-20.758836,41.663395,0,82,397.7
1168,kelly61,kelly61@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3771.52,44418,2024-11-08,08:34:43,51.218789,-163.733254,1,38,184.3
1169,mark30,mark30@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1178.14,71665,2024-03-22,04:32:07,57.021521,-144.029271,1,30,138.0
1170,adam81,adam81@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2169.1,88880,2024-04-30,09:24:35,21.23025,-23.316269,0,18,87.3
1171,johnsontristan,johnsontristan@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4903.25,27355,2024-09-26,16:17:43,-70.904353,-61.241834,1,98,450.8
1172,alexis96,alexis96@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2513.52,28031,2024-06-10,18:52:24,65.272251,-149.059269,0,93,451.05
1173,christopher77,christopher77@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1636.42,01524,2024-02-19,19:47:34,15.909401,-77.981644,1,65,292.5
1174,kvazquez,kvazquez@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2966.4,69542,2024-03-05,16:42:16,2.883835,74.309036,1,56,263.2
1175,kathleenduncan,kathleenduncan@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3866.44,94807,2024-01-28,08:04:28,11.520456,123.87558,1,93,395.25
1176,cherylhowe,cherylhowe@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3741.14,76262,2024-07-21,10:04:18,-10.415015,-64.439437,1,47,216.2
1177,kimberly97,kimberly97@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3182.5,20195,2024-08-04,00:20:55,74.040991,3.404687,1,55,253.0
1178,timothygibson,timothygibson@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4180.19,20047,2024-05-29,09:53:34,51.115423,8.628934,0,60,270.0
1179,ofreeman,ofreeman@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4241.07,03051,2024-07-07,14:10:19,11.425003,62.508208,0,3,14.1
1180,susanbrady,susanbrady@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1058.39,80931,2024-10-25,06:13:32,58.826689,-102.314302,0,20,85.0
1181,kfuller,kfuller@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2576.03,52544,2024-03-31,18:18:39,48.106319,37.99449,1,52,234.0
1182,timothy25,timothy25@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2750.85,81412,2024-08-30,18:01:16,-13.524772,145.584123,0,51,234.6
1183,pearsonconnie,pearsonconnie@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3195.0,51717,2024-01-23,11:00:17,60.630621,-99.151166,0,15,72.75
1184,jsmith,jsmith@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4584.29,73686,2024-07-21,00:27:29,-47.762105,-134.295478,1,32,150.4
1185,ahopkins,ahopkins@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1692.38,40467,2024-08-19,08:07:07,-86.057081,89.404901,0,8,37.6
1186,brad79,brad79@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2096.08,60107,2024-03-17,03:44:41,46.404472,-29.260486,0,8,34.0
1187,nathaniel97,nathaniel97@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1041.77,98183,2024-06-29,10:04:45,-45.042835,167.810484,0,43,182.75
1188,tammy96,tammy96@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1807.82,66500,2024-04-06,05:12:23,-51.13146,-30.630939,0,77,361.9
1189,poolejohn,poolejohn@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4053.62,12266,2024-06-30,14:21:30,-45.634333,-179.569058,1,87,400.2
1190,robertharvey,robertharvey@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4297.43,13114,2024-07-14,22:40:55,-21.552022,-98.655481,0,28,135.8
1191,spencergreene,spencergreene@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3771.42,30483,2024-01-08,12:45:35,28.049753,-177.869969,0,4,18.0
1192,kristinamason,kristinamason@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1115.93,36188,2024-06-09,15:52:28,4.984858,84.633053,1,13,58.5
1193,brianaruiz,brianaruiz@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4735.43,69777,2024-03-06,23:22:46,49.464609,-170.794906,0,35,169.75
1194,erica24,erica24@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1593.49,67953,2024-05-29,21:47:36,-38.554824,88.769744,1,42,193.2
1195,klynch,klynch@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2519.18,80531,2024-06-05,07:46:31,-56.054122,174.039913,1,24,102.0
1196,tonyamueller,tonyamueller@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3650.89,33199,2024-05-16,13:22:45,-29.367243,81.776981,0,80,376.0
1197,daniel85,daniel85@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1361.9,84405,2024-04-25,08:19:24,-79.706843,-147.848678,0,16,68.0
1198,emilycontreras,emilycontreras@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3978.55,95214,2024-03-03,16:10:25,-4.069613,-142.299589,0,65,305.5
1199,sherrera,sherrera@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3348.1,10097,2024-02-02,04:02:08,-62.451252,-167.834697,1,78,366.6
1200,jasonhernandez,jasonhernandez@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4283.12,26936,2024-04-03,01:45:09,67.511449,-167.451679,1,82,377.2
1201,cheyennejohns,cheyennejohns@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4446.89,29298,2024-10-06,11:58:53,-25.866117,124.171775,1,94,455.9
1202,mmerritt,mmerritt@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4970.68,12526,2024-08-23,12:08:24,-0.929229,-172.387115,0,81,380.7
1203,leegonzalez,leegonzalez@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1890.25,83881,2024-01-22,04:32:54,23.641832,98.221504,1,37,166.5
1204,melissa84,melissa84@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4671.45,26045,2024-10-26,18:57:21,68.169706,163.6395,1,4,18.8
1205,bradyanna,bradyanna@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2916.37,47563,2024-10-09,23:40:17,-10.613707,-94.046724,0,79,371.3
1206,muellerrichard,muellerrichard@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1574.99,90324,2024-11-28,08:15:29,84.172269,-118.896607,1,17,76.5
1207,kleinmark,kleinmark@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2991.73,02365,2024-01-14,21:28:14,51.776028,-81.068322,1,68,312.8
1208,stacey29,stacey29@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4413.67,53084,2024-09-17,03:47:16,75.716317,-159.204626,1,1,4.7
1209,peterortiz,peterortiz@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3059.29,93298,2024-10-28,07:57:32,-54.996487,37.202053,0,81,380.7
1210,justinkelly,justinkelly@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4843.61,36831,2024-10-31,23:00:39,-71.558031,94.536823,1,37,173.9
1211,jason39,jason39@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1934.59,45352,2024-01-09,23:19:47,-67.28198,156.928139,0,35,157.5
1212,mooresierra,mooresierra@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3563.86,16907,2024-01-31,08:13:44,45.820595,-43.73569,0,2,9.4
1213,tammy01,tammy01@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3869.01,44591,2024-04-13,14:03:49,-42.187347,-178.897117,1,100,425.0
1214,kyle83,kyle83@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4614.16,76335,2024-09-27,00:54:20,-16.161918,175.565366,1,29,123.25
1215,msmith,msmith@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3834.75,74734,2024-10-10,19:49:58,89.947779,2.758724,1,100,460.0
1216,blevinssophia,blevinssophia@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2303.16,37285,2024-06-14,03:51:59,13.136393,-99.332609,1,98,460.6
1217,ernest67,ernest67@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4121.32,29459,2024-05-06,04:57:03,-67.012751,-45.910118,1,39,179.4
1218,emilybray,emilybray@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2570.01,66093,2024-07-28,00:14:57,34.974802,-75.70923,1,7,32.2
1219,davidharrington,davidharrington@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4158.59,53933,2024-09-07,21:44:39,62.396412,-31.570168,1,14,59.5
1220,bullocktracey,bullocktracey@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4496.38,18036,2024-10-16,03:39:30,33.816035,7.979723,1,1,4.5
1221,zmills,zmills@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3848.22,82043,2024-01-19,08:48:06,-9.185222,20.373063,1,10,42.5
1222,gbautista,gbautista@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2765.02,90181,2024-03-19,13:05:18,57.016148,-164.040482,0,38,161.5
1223,nicolejohnson,nicolejohnson@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3849.64,59566,2024-05-03,17:34:21,42.660493,-82.858926,1,57,262.2
1224,jlewis,jlewis@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3430.94,28984,2024-01-23,21:03:46,85.545037,-129.169312,1,94,441.8
1225,osmith,osmith@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1650.89,19123,2024-06-05,03:31:45,-73.796158,32.286124,1,42,203.7
1226,jessica21,jessica21@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3912.61,57430,2024-04-17,19:11:33,-84.883648,-7.054474,0,45,191.25
1227,powellmichael,powellmichael@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3637.43,08890,2024-10-25,22:54:33,63.4376,19.83271,0,13,63.05
1228,kimberlyevans,kimberlyevans@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2975.01,61146,2024-06-08,06:09:21,-75.515173,71.303665,0,12,51.0
1229,martinerin,martinerin@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4176.55,23909,2024-09-19,00:17:54,23.660589,-40.604173,1,82,369.0
1230,pamela29,pamela29@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4846.55,38897,2024-07-29,04:54:55,-44.399796,90.11124,1,3,13.5
1231,cruzlouis,cruzlouis@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2765.14,45734,2024-09-11,16:43:36,31.394637,-10.141728,0,65,299.0
1232,sandrahill,sandrahill@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4105.55,55644,2024-04-18,02:06:27,-29.809302,6.83868,0,10,42.5
1233,benjaminwebb,benjaminwebb@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3624.68,58174,2024-08-28,19:44:57,-65.531528,32.746775,0,53,225.25
1234,martinezrichard,martinezrichard@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3109.41,62832,2024-05-22,18:40:09,63.733322,-38.308992,1,57,256.5
1235,danielle69,danielle69@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1336.17,44521,2024-11-24,03:12:14,65.687729,167.034895,1,3,12.75
1236,brittany54,brittany54@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1238.01,42147,2024-01-02,06:59:25,-87.000003,42.717634,1,1,4.7
1237,oskinner,oskinner@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3148.72,00597,2024-03-03,03:45:05,-54.837826,-79.958572,0,18,81.0
1238,apeters,apeters@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4470.09,20733,2024-11-12,07:27:58,39.014332,-163.925752,0,50,212.5
1239,xbenton,xbenton@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2975.28,89945,2024-04-20,22:53:25,58.409932,-137.871713,0,86,417.1
1240,woodardbeth,woodardbeth@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4627.73,09432,2024-08-28,02:45:04,-66.403001,93.62873,0,28,128.8
